
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: Audi A6 allroad 2.7T BEL 250HP 4Z7907551R.ori.ecu

ECU identified with following data:
HWNumber    = 0261207769       (requested was 0261207769)
SWNumber    = 1037366370       (requested was 1037366370)
PartNumber  = 4Z7907551R       (requested was 4Z7907551R)
SWVersion   = 0003            
EngineId    = 2.7L V6/5VT      (requested was 2.7L V6/5VT)
VAGHWNumber = 
ModelId     = G01

Log packet size: 34 bytes
Logging with:    10 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  16.10.2013 18:03:56.819

TimeStamp, gangi     , milsol_w  , misol_w   , misopl1_w , mshfm_w   , nmot      , perffilt_w, perfmax_w , plsol     , pvdkds_w  , rl        , rlmax_w   , rlmx_w    , rlsol_w   , tans      , uhfm_w    , wdkba     , wkr_0     , wkr_1     , wkr_2     , wkr_3     , wkr_4     , wkr_5     
  sec.ms , gear      , , , , g/s       , rpm       , , , mbar      , mbar      , , , , , °C        , V         , DK      , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       
"TIME","SelectedGear","Driver-req torque cyl. charge","","","MassAirFlow","EngineSpeed","CPU-Load","MAX-Load","BoostPressureDesired","BoostPressureActual","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","IntakeAirTemperature","MAFSensorVoltage","ThrottlePlateAngle","IgnRetardKnockControlCyl1","IgnRetardKnockControlCyl5","IgnRetardKnockControlCyl3","IgnRetardKnockControlCyl2","IgnRetardKnockControlCyl6","IgnRetardKnockControlCyl4"
   72.000, 3         , 83.3283   , 83.3283   , 90.6617   , 215.722   , 4400      , 77.2      , 79.975    , 1980      , 1895.2    , 167.25    , 173.414   , 177.117   , 173.414   , 17.25     , 4.26758   , 100       , -0        , -3        , -3        , -0        , -0        , -0        
   72.100, 3         , 83.5816   , 83.5816   , 90.9379   , 219.5     , 4440      , 76.725    , 79.975    , 1990      , 1908.91   , 166.5     , 173.813   , 177.328   , 173.813   , 17.25     , 4.31152   , 100       , -0        , -2.25     , -3        , -0        , -0        , -0        
   72.200, 3         , 83.7403   , 83.7403   , 91.1103   , 223.028   , 4480      , 76.7      , 79.975    , 1990      , 1912.03   , 168.75    , 173.977   , 177.586   , 173.977   , 17.25     , 4.33105   , 100       , -0        , -2.25     , -3        , -0        , -0        , -0        
   72.300, 3         , 83.9265   , 83.9265   , 94.426    , 225.139   , 4560      , 76.225    , 79.975    , 2000      , 1913.95   , 167.25    , 174.492   , 177.586   , 174.492   , 17.25     , 4.36035   , 100       , -0        , -2.25     , -2.25     , -0        , -0        , -0        
   72.400, 3         , 84.0668   , 84.0668   , 94.5832   , 228.472   , 4600      , 75.8      , 79.975    , 2010      , 1932.81   , 167.25    , 174.914   , 177.563   , 174.914   , 17.25     , 4.38965   , 100       , -0        , -2.25     , -2.25     , -0        , -0        , -0        
   72.500, 3         , 84.1523   , 84.1523   , 94.6793   , 232.528   , 4640      , 75.35     , 79.975    , 2000      , 1938.67   , 169.5     , 174.188   , 177.492   , 174.188   , 17.25     , 4.42383   , 100       , -0        , -2.25     , -2.25     , -0        , -0        , -0        
   72.600, 3         , 83.9295   , 83.9295   , 94.4291   , 235.278   , 4720      , 74.875    , 79.975    , 2010      , 1942.66   , 169.5     , 174.563   , 177.445   , 174.563   , 17.25     , 4.43847   , 100       , -0        , -2.25     , -2.25     , -0        , -0        , -0        
   72.700, 3         , 83.9875   , 83.9875   , 94.4947   , 238.417   , 4760      , 74.75     , 79.975    , 2010      , 1956.76   , 169.5     , 175.266   , 177.398   , 174.984   , 18        , 4.46289   , 100       , -0        , -2.25     , -2.25     , -0        , -0        , -0        
   72.800, 3         , 84.2255   , 84.2255   , 96.3288   , 243.167   , 4840      , 74.55     , 79.975    , 2020      , 1958.13   , 171       , 175.477   , 177.375   , 175.477   , 18        , 4.48242   , 100       , -0        , -2.25     , -2.25     , -0        , -0        , -0        
   72.900, 3         , 84.3476   , 84.3476   , 96.4677   , 244.639   , 4840      , 74.425    , 79.975    , 2030      , 1963.95   , 171.75    , 175.992   , 177.328   , 175.992   , 18        , 4.49707   , 100       , -0        , -2.25     , -2.25     , -0        , -0        , -0        
   73.000, 3         , 84.0516   , 84.0516   , 96.1289   , 246.889   , 4920      , 74.225    , 79.975    , 2020      , 1974.84   , 170.25    , 175.102   , 177.258   , 175.102   , 18        , 4.5166    , 100       , -0        , -2.25     , -2.25     , -0        , -0        , -0        
   73.100, 3         , 84.2408   , 84.2408   , 95.7947   , 249.195   , 4960      , 73.9      , 79.975    , 2030      , 1980.04   , 170.25    , 175.664   , 177.211   , 175.664   , 18        , 4.53125   , 100       , -0        , -1.5      , -2.25     , -0        , -0        , -0        
   73.200, 3         , 84.3201   , 84.3201   , 97.5587   , 252.889   , 5040      , 73.725    , 79.975    , 2030      , 1977.5    , 171       , 176.063   , 176.695   , 175.852   , 18        , 4.55566   , 100       , -0        , -1.5      , -2.25     , -0        , -0        , -0        
   73.300, 3         , 84.3751   , 84.3751   , 98.1919   , 254.361   , 5080      , 73.75     , 79.975    , 2020      , 1978.79   , 171.75    , 174.891   , 176.297   , 174.891   , 18        , 4.56543   , 100       , -0        , -1.5      , -2.25     , -0        , -0        , -0        
   73.400, 3         , 83.8502   , 83.8502   , 98.1553   , 255.445   , 5120      , 73.3      , 79.975    , 2020      , 1971.29   , 171.75    , 174.68    , 175.664   , 174.68    , 18        , 4.56054   , 100       , -0        , -1.5      , -1.5      , -0        , -0        , -0        
   73.500, 3         , 83.722    , 83.722    , 99.173    , 257.306   , 5160      , 73.375    , 79.975    , 2020      , 1996.05   , 169.5     , 174.375   , 174.844   , 174.375   , 18        , 4.58008   , 100       , -0        , -1.5      , -1.5      , -0        , -0        , -0        
   73.600, 3         , 83.5877   , 83.5877   , 99.9985   , 260.222   , 5200      , 73.175    , 79.975    , 2010      , 1998.59   , 170.25    , 172.875   , 173.953   , 172.945   , 18        , 4.60449   , 100       , -0        , -1.5      , -1.5      , -0        , -0        , -0        
   73.700, 3         , 83.0475   , 83.0475   , 99.9985   , 261.306   , 5280      , 73        , 79.975    , 1990      , 2007.54   , 168.75    , 171.305   , 173.508   , 171.305   , 18.75     , 4.60449   , 100       , -0        , -1.5      , -1.5      , -0        , -0        , -0        
   73.800, 3         , 82.5165   , 82.5165   , 99.9985   , 262.778   , 5280      , 73.075    , 79.975    , 2000      , 2004.61   , 169.5     , 171.164   , 172.945   , 171.164   , 18.75     , 4.61426   , 100       , -0        , -1.5      , -1.5      , -0        , -0        , -0        
   73.900, 3         , 82.3334   , 82.3334   , 99.9985   , 261.667   , 5360      , 72.925    , 79.975    , 2000      , 1981.25   , 170.25    , 170.555   , 171.891   , 170.555   , 18.75     , 4.60937   , 100       , -0        , -1.5      , -1.5      , -0        , -0        , -0        
   74.000, 3         , 82.2083   , 82.2083   , 99.9985   , 262.056   , 5360      , 72.825    , 79.975    , 1980      , 1967.23   , 168.75    , 168.891   , 171.563   , 169.102   , 18.75     , 4.62402   , 100       , -0        , -1.5      , -1.5      , -0        , -0        , -0        
   74.100, 3         , 41.6504   , 56.1249   , 53.1311   , 246.917   , 5440      , 72.85     , 79.975    , 1220      , 1973.44   , 162.75    , 168.867   , 170.672   , 96.4219   , 18.75     , 4.46289   , 100       , -0        , -1.5      , -1.5      , -0        , -0        , -0        
   74.200, 3         , 23.2544   , 30.2429   , 24.2279   , 162.056   , 5320      , 72.95     , 79.975    , 960       , 1752.97   , 104.25    , 167.203   , 172.219   , 43.7813   , 18.75     , 3.82324   , 22.3529   , -0        , -1.5      , -1.5      , -0        , -0        , -0        
   74.300, 3         , 6.05774   , 6.05774   , 6.05774   , 37.6945   , 5200      , 73.425    , 79.975    , 960       , 2171.99   , 41.25     , 168.984   , 173.484   , 12.4922   , 18.75     , 1.88476   , 6.27451   , -0        , -0        , -0        , -0        , -0        , -0        
   74.400, 3         , 6.00892   , 6.00892   , 5.9784    , 15.5556   , 5000      , 73.5      , 79.975    , 960       , 1741.33   , 9.75      , 170.695   , 176.695   , 12.3984   , 19.5      , 1.22559   , 1.56863   , -0        , -0        , -0        , -0        , -0        , -0        
   74.500, 3         , 5.96314   , 5.96314   , 5.93262   , 8.36112   , 4800      , 73.35     , 79.975    , 960       , 1456.88   , 7.5       , 172.055   , 177.281   , 12.2344   , 19.5      , 0.90332   , 2.7451    , -0        , -0        , -0        , -0        , -0        , -0        
   74.600, 4         , 5.91126   , 5.91126   , 5.88074   , 4.69445   , 4640      , 73.1      , 79.975    , 960       , 1270.04   , 9         , 174.141   , 177.469   , 12.0703   , 19.5      , 0.595703  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   74.700, 4         , 5.87159   , 5.87159   , 5.84107   , 4.16667   , 4480      , 73.25     , 79.975    , 960       , 1183.75   , 9         , 173.203   , 177.633   , 11.9297   , 19.5      , 0.532226  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   74.800, 4         , 10.0372   , 10.0372   , 9.98688   , 7.61112   , 4320      , 73.35     , 79.975    , 960       , 1136.02   , 9         , 172.547   , 176.977   , 17.4609   , 19.5      , 0.830078  , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   74.900, 4         , 17.7643   , 17.7643   , 17.6758   , 26.5      , 4120      , 74.2      , 79.975    , 960       , 1076.29   , 18.75     , 171.844   , 176.273   , 31.0781   , 19.5      , 1.80664   , 12.9412   , -0        , -0        , -0        , -0        , -0        , -0        
   75.000, 4         , 19.1162   , 19.1162   , 19.0201   , 33.1389   , 4040      , 75.075    , 79.975    , 960       , 1051.56   , 30        , 171.328   , 175.664   , 33.8203   , 19.5      , 1.96777   , 12.549    , -0        , -0        , -0        , -0        , -0        , -0        
   75.100, 4         , 21.8353   , 21.8353   , 21.7255   , 41.3334   , 4080      , 76.1      , 79.975    , 960       , 1032.97   , 32.25     , 170.344   , 175.922   , 39.3047   , 19.5      , 2.17285   , 14.902    , -0        , -0        , -0        , -0        , -0        , -0        
   75.200, 4         , 22.4243   , 22.4243   , 22.3114   , 43.4167   , 4040      , 76.875    , 79.975    , 960       , 1027.34   , 36        , 171.117   , 175.641   , 40.5469   , 20.25     , 2.22168   , 16.0784   , -0        , -0        , -0        , -0        , -0        , -0        
   75.300, 4         , 23.5809   , 23.5809   , 23.4635   , 45.4167   , 4040      , 77.375    , 79.975    , 960       , 1030.35   , 37.5      , 171.117   , 175.758   , 42.8906   , 20.25     , 2.26074   , 16.0784   , -0        , -0        , -0        , -0        , -0        , -0        
   75.400, 4         , 24.3805   , 24.3805   , 24.2584   , 49.9445   , 4080      , 77.7      , 79.975    , 960       , 1031.56   , 40.5      , 171.609   , 175.781   , 44.5078   , 20.25     , 2.36816   , 17.2549   , -0        , -0        , -0        , -0        , -0        , -0        
   75.500, 4         , 25.7172   , 25.7172   , 25.589    , 54.25     , 4080      , 78.125    , 79.975    , 960       , 1035.86   , 42.75     , 171.703   , 175.805   , 47.2266   , 20.25     , 2.4414    , 18.0392   , -0        , -0        , -0        , -0        , -0        , -0        
   75.600, 4         , 27.4964   , 27.4964   , 27.359    , 56.6112   , 4080      , 78.275    , 79.975    , 960       , 1042.62   , 45        , 171.727   , 175.805   , 50.8125   , 20.25     , 2.5       , 19.2157   , -0        , -0        , -0        , -0        , -0        , -0        
   75.700, 4         , 27.9511   , 27.9511   , 27.8107   , 60.8889   , 4080      , 78.35     , 79.975    , 960       , 1051.95   , 48.75     , 171.68    , 175.781   , 51.7734   , 20.25     , 2.55859   , 19.2157   , -0        , -0        , -0        , -0        , -0        , -0        
   75.800, 4         , 27.9267   , 27.9267   , 27.7863   , 62.6389   , 4080      , 78.4      , 79.975    , 960       , 1066.88   , 50.25     , 171.703   , 175.805   , 51.7031   , 20.25     , 2.58789   , 19.6078   , -0        , -0        , -0        , -0        , -0        , -0        
   75.900, 4         , 27.0111   , 27.0111   , 26.8753   , 61.7223   , 4080      , 78.425    , 79.975    , 960       , 1087.7    , 49.5      , 171.797   , 175.828   , 49.8281   , 20.25     , 2.56836   , 18.8235   , -0        , -0        , -0        , -0        , -0        , -0        
   76.000, 4         , 27.005    , 27.005    , 26.8692   , 59.75     , 4080      , 78.575    , 79.975    , 960       , 1100.78   , 48.75     , 171.773   , 175.828   , 49.8281   , 20.25     , 2.54394   , 18.8235   , -0        , -0        , -0        , -0        , -0        , -0        
   76.100, 4         , 26.1292   , 26.1292   , 25.9979   , 59.3056   , 4080      , 78.65     , 79.975    , 960       , 1114.18   , 48        , 171.844   , 175.828   , 48.0469   , 20.25     , 2.53418   , 18.4314   , -0        , -0        , -0        , -0        , -0        , -0        
   76.200, 4         , 25.2411   , 25.2411   , 25.1145   , 56.2778   , 4080      , 78.9      , 79.975    , 960       , 1123.79   , 46.5      , 171.867   , 175.828   , 46.2422   , 20.25     , 2.48047   , 17.6471   , -0        , -0        , -0        , -0        , -0        , -0        
   76.300, 4         , 22.9981   , 22.9981   , 22.8836   , 53.1112   , 4080      , 78.925    , 79.975    , 960       , 1127.5    , 45        , 171.844   , 175.852   , 41.6953   , 20.25     , 2.41699   , 16.8628   , -0        , -0        , -0        , -0        , -0        , -0        
   76.400, 4         , 21.8201   , 21.8201   , 21.7102   , 45.3611   , 4080      , 78.9      , 79.975    , 960       , 1134.1    , 39.75     , 171.844   , 175.852   , 39.2813   , 20.25     , 2.26562   , 15.2941   , -0        , -0        , -0        , -0        , -0        , -0        
   76.500, 4         , 19.4031   , 20.6299   , 19.3054   , 40.7778   , 4080      , 78.925    , 79.975    , 960       , 1126.37   , 36        , 171.797   , 175.852   , 34.3828   , 20.25     , 2.15332   , 13.3333   , -0        , -0        , -0        , -0        , -0        , -0        
   76.600, 4         , 18.6218   , 19.3665   , 18.5288   , 35.1111   , 4080      , 78.875    , 79.975    , 960       , 1113.4    , 32.25     , 171.797   , 175.852   , 32.8125   , 21        , 2.02148   , 12.9412   , -0        , -0        , -0        , -0        , -0        , -0        
   76.700, 4         , 18.3014   , 18.8751   , 18.2099   , 34        , 4080      , 78.925    , 79.975    , 960       , 1097.3    , 30.75     , 171.961   , 175.828   , 32.1563   , 21        , 1.99219   , 12.9412   , -0        , -0        , -0        , -0        , -0        , -0        
   76.800, 4         , 18.0359   , 18.4631   , 17.9459   , 33.75     , 4080      , 78.9      , 79.975    , 960       , 1076.84   , 30        , 171.961   , 175.852   , 31.6172   , 21        , 1.9873    , 12.9412   , -0        , -0        , -0        , -0        , -0        , -0        
   76.900, 4         , 17.8314   , 18.1519   , 17.7414   , 33.25     , 4080      , 78.875    , 79.975    , 960       , 1063.4    , 29.25     , 171.961   , 175.852   , 31.1953   , 21        , 1.97266   , 12.549    , -0        , -0        , -0        , -0        , -0        , -0        
   77.000, 4         , 17.6819   , 17.923    , 17.5934   , 34        , 4080      , 79        , 79.975    , 960       , 1052.27   , 29.25     , 171.938   , 175.852   , 30.9141   , 21        , 1.98242   , 12.9412   , -0        , -0        , -0        , -0        , -0        , -0        
   77.100, 4         , 17.572    , 17.7521   , 17.4835   , 33.9167   , 4080      , 79.025    , 79.975    , 960       , 1042.27   , 29.25     , 171.914   , 175.805   , 30.6797   , 21        , 1.9873    , 12.9412   , -0        , -0        , -0        , -0        , -0        , -0        
   77.200, 4         , 17.4927   , 17.627    , 17.4042   , 33.6111   , 4080      , 79.05     , 79.975    , 960       , 1037.85   , 28.5      , 171.914   , 175.781   , 30.5156   , 21        , 1.97266   , 12.9412   , -0        , -0        , -0        , -0        , -0        , -0        
   77.300, 4         , 18.2373   , 18.2373   , 18.1458   , 32.8889   , 4080      , 79        , 79.975    , 960       , 1031.21   , 28.5      , 171.68    , 175.828   , 32.0391   , 21        , 1.95801   , 12.549    , -0        , -0        , -0        , -0        , -0        , -0        
   77.400, 4         , 19.0399   , 19.0399   , 18.9438   , 37.6111   , 4080      , 78.975    , 79.975    , 960       , 1021.99   , 30.75     , 171.75    , 175.781   , 33.6563   , 21        , 2.08496   , 14.1177   , -0        , -0        , -0        , -0        , -0        , -0        
   77.500, 4         , 19.0369   , 19.0369   , 18.9407   , 38.0834   , 4040      , 79.05     , 79.975    , 960       , 1020.08   , 31.5      , 171.68    , 175.758   , 33.6563   , 21        , 2.08984   , 14.1177   , -0        , -0        , -0        , -0        , -0        , -0        
   77.600, 4         , 19.0521   , 19.0521   , 18.956    , 38.3334   , 4080      , 79        , 79.975    , 960       , 1021.64   , 31.5      , 171.727   , 175.781   , 33.6797   , 21        , 2.09473   , 14.1177   , -0        , -0        , -0        , -0        , -0        , -0        
   77.700, 4         , 19.4397   , 19.4397   , 19.3421   , 39.3334   , 4080      , 79.175    , 79.975    , 960       , 1020.43   , 32.25     , 171.703   , 175.758   , 34.4531   , 21        , 2.11914   , 14.1177   , -0        , -0        , -0        , -0        , -0        , -0        
   77.800, 4         , 19.4214   , 19.4214   , 19.3237   , 39.5278   , 4040      , 79        , 79.975    , 960       , 1021.29   , 33        , 171.211   , 175.781   , 34.4297   , 21        , 2.12891   , 14.5098   , -0        , -0        , -0        , -0        , -0        , -0        
   77.900, 4         , 19.4214   , 19.4214   , 19.3237   , 39.6111   , 4040      , 79.05     , 79.975    , 960       , 1021.76   , 33        , 171.234   , 175.758   , 34.4297   , 21        , 2.12891   , 14.5098   , -0        , -0        , -0        , -0        , -0        , -0        
   78.000, 4         , 19.3939   , 19.3939   , 19.2963   , 40.2223   , 4080      , 79.2      , 79.975    , 960       , 1023.95   , 33        , 171.188   , 175.758   , 34.3594   , 21        , 2.13867   , 14.5098   , -0        , -0        , -0        , -0        , -0        , -0        
   78.100, 4         , 17.3706   , 18.4204   , 17.2836   , 39.6945   , 4080      , 79.225    , 79.975    , 960       , 1025.66   , 33        , 171.164   , 175.758   , 30.3047   , 21        , 2.12402   , 13.7255   , -0        , -0        , -0        , -0        , -0        , -0        
   78.200, 4         , 14.6851   , 15.4694   , 14.6118   , 33.9722   , 4040      , 79.275    , 79.975    , 960       , 1035.94   , 29.25     , 171.164   , 175.734   , 25.0078   , 21        , 1.96777   , 11.7647   , -0        , -0        , -0        , -0        , -0        , -0        
   78.300, 4         , 5.74341   , 5.74341   , 5.71442   , 24.3056   , 3960      , 79.05     , 79.975    , 960       , 1046.56   , 23.25     , 171.141   , 175.594   , 11.7188   , 21        , 1.64062   , 5.88235   , -0        , -0        , -0        , -0        , -0        , -0        
   78.400, 4         , 5.72205   , 5.72205   , 5.69306   , 9.00001   , 3840      , 78.55     , 79.975    , 960       , 1047.11   , 10.5      , 170.742   , 177.492   , 11.7188   , 21        , 0.947265  , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   78.500, 4         , 5.68848   , 5.68848   , 5.65949   , 10.1945   , 3720      , 78.45     , 79.975    , 960       , 1034.06   , 10.5      , 170.484   , 180.305   , 11.7188   , 21        , 1.02051   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   78.600, 4         , 5.66101   , 5.66101   , 5.63202   , 9.97223   , 3600      , 77.625    , 79.975    , 960       , 1024.65   , 10.5      , 170.367   , 183.258   , 11.7188   , 21        , 1.02051   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   78.700, 5         , 2.50549   , 5.6305    , 2.49176   , 10.1945   , 3480      , 77.475    , 79.975    , 960       , 1017.93   , 10.5      , 171.398   , 185.859   , 11.7188   , 21        , 1.03516   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   78.800, 5         , 2.47803   , 5.60303   , 2.4643    , 10.1667   , 3400      , 77.05     , 79.975    , 960       , 1011.52   , 10.5      , 172.852   , 187.969   , 11.7188   , 21        , 1.03516   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   78.900, 5         , 2.45056   , 5.57557   , 2.43836   , 9.25001   , 3280      , 76.875    , 79.975    , 960       , 1006.56   , 10.5      , 173.086   , 189.328   , 11.7188   , 21        , 0.99121   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   79.000, 5         , 9.08204   , 9.08204   , 9.03626   , 9.16667   , 3160      , 76.475    , 79.975    , 960       , 1002.27   , 10.5      , 174.422   , 190.5     , 15.8438   , 21        , 0.981445  , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   79.100, 5         , 10.2997   , 10.2997   , 10.2478   , 15.3333   , 3160      , 76.125    , 79.975    , 960       , 993.398   , 13.5      , 175.219   , 191.18    , 17.5313   , 21        , 1.32324   , 6.27451   , -0        , -0        , -0        , -0        , -0        , -0        
   79.200, 5         , 11.0016   , 11.0016   , 10.9467   , 14.3889   , 3200      , 75.825    , 79.975    , 960       , 990.703   , 15        , 175.219   , 190.477   , 18.75     , 21        , 1.29394   , 7.05883   , -0        , -0        , -0        , -0        , -0        , -0        
   79.300, 5         , 11.261    , 10.6995   , 11.2045   , 16.6111   , 3200      , 75.625    , 79.975    , 960       , 989.883   , 17.25     , 175.219   , 190.805   , 19.2188   , 21        , 1.37695   , 7.05883   , -0        , -0        , -0        , -0        , -0        , -0        
   79.400, 5         , 11.2518   , 11.2518   , 11.2518   , 17.4167   , 3200      , 75.425    , 79.975    , 960       , 985.547   , 18        , 175.219   , 190.781   , 19.2891   , 21        , 1.41601   , 7.45098   , -0        , -0        , -0        , -0        , -0        , -0        
   79.500, 5         , 11.2396   , 11.2396   , 11.2396   , 17.4167   , 3200      , 75.575    , 79.975    , 960       , 983.438   , 18.75     , 174.773   , 190.617   , 19.2656   , 21        , 1.40625   , 7.45098   , -0        , -0        , -0        , -0        , -0        , -0        
   79.600, 5         , 13.4949   , 13.4949   , 13.4949   , 17.5833   , 3200      , 75.6      , 79.975    , 960       , 983.047   , 18        , 174.773   , 190.688   , 23.2031   , 21        , 1.41601   , 7.45098   , -0        , -0        , -0        , -0        , -0        , -0        
   79.700, 5         , 15.8783   , 15.8783   , 15.8783   , 23.3611   , 3200      , 75.575    , 79.975    , 960       , 978.438   , 21.75     , 174.773   , 190.852   , 27.6094   , 21        , 1.65039   , 10.1961   , -0        , -0        , -0        , -0        , -0        , -0        
   79.800, 5         , 16.922    , 16.922    , 16.922    , 25.6945   , 3200      , 75.6      , 79.975    , 960       , 976.523   , 25.5      , 174.773   , 190.711   , 29.6953   , 21        , 1.74805   , 10.5882   , -0        , -0        , -0        , -0        , -0        , -0        
   79.900, 5         , 16.9708   , 16.9708   , 16.9708   , 27.3334   , 3160      , 75.65     , 79.975    , 960       , 975       , 27.75     , 174.773   , 191.086   , 29.8125   , 21        , 1.78711   , 10.9804   , -0        , -0        , -0        , -0        , -0        , -0        
   80.000, 5         , 17.3401   , 17.3401   , 17.3401   , 26.75     , 3160      , 75.8      , 79.975    , 960       , 976.055   , 28.5      , 175.219   , 190.828   , 30.5625   , 21        , 1.77734   , 10.9804   , -0        , -0        , -0        , -0        , -0        , -0        
   80.100, 5         , 17.334    , 17.334    , 17.334    , 28.2222   , 3200      , 75.9      , 79.975    , 960       , 976.133   , 29.25     , 175.219   , 190.898   , 30.5391   , 21        , 1.81641   , 10.9804   , -0        , -0        , -0        , -0        , -0        , -0        
   80.200, 5         , 18.0542   , 18.0542   , 18.0542   , 27.6389   , 3160      , 76.025    , 79.975    , 960       , 979.258   , 29.25     , 175.219   , 191.039   , 31.9922   , 21        , 1.79199   , 11.3726   , -0        , -0        , -0        , -0        , -0        , -0        
   80.300, 5         , 20.9168   , 20.9168   , 20.9168   , 28.8889   , 3160      , 75.9      , 79.975    , 960       , 977.148   , 29.25     , 175.219   , 191.016   , 37.8047   , 21        , 1.86523   , 12.549    , -0        , -0        , -0        , -0        , -0        , -0        
   80.400, 5         , 22.5983   , 22.5983   , 22.5983   , 38.8334   , 3200      , 75.8      , 79.975    , 960       , 969.922   , 36.75     , 175.219   , 190.922   , 41.25     , 21        , 2.10937   , 14.902    , -0        , -0        , -0        , -0        , -0        , -0        
   80.500, 5         , 23.0622   , 23.0622   , 23.0622   , 39.0834   , 3160      , 75.85     , 79.975    , 960       , 976.406   , 39.75     , 175.219   , 191.086   , 42.2344   , 21        , 2.12891   , 14.902    , -0        , -0        , -0        , -0        , -0        , -0        
   80.600, 5         , 25.2472   , 25.2472   , 25.2472   , 41.8056   , 3160      , 75.85     , 79.975    , 960       , 979.102   , 41.25     , 175.664   , 190.992   , 46.7109   , 21        , 2.20215   , 16.0784   , -0        , -0        , -0        , -0        , -0        , -0        
   80.700, 5         , 25.6775   , 25.6775   , 25.6775   , 44.3056   , 3160      , 75.95     , 79.975    , 960       , 986.094   , 45        , 175.664   , 190.922   , 47.5781   , 21        , 2.24121   , 16.4706   , -0        , -0        , -0        , -0        , -0        , -0        
   80.800, 5         , 25.6622   , 25.6622   , 25.6622   , 44.1667   , 3160      , 75.975    , 79.975    , 960       , 994.297   , 45.75     , 175.664   , 191.039   , 47.5547   , 21        , 2.24609   , 16.8628   , -0        , -0        , -0        , -0        , -0        , -0        
   80.900, 5         , 25.2442   , 25.2442   , 25.2442   , 45.9167   , 3160      , 75.65     , 79.975    , 960       , 999.922   , 47.25     , 175.664   , 190.969   , 46.7109   , 21        , 2.28027   , 16.8628   , -0        , -0        , -0        , -0        , -0        , -0        
   81.000, 5         , 24.3866   , 24.3866   , 24.3866   , 45.3611   , 3160      , 75.875    , 79.975    , 960       , 1010.86   , 46.5      , 175.664   , 190.945   , 44.9297   , 21        , 2.26562   , 16.4706   , -0        , -0        , -0        , -0        , -0        , -0        
   81.100, 5         , 24.3775   , 24.3775   , 24.3775   , 43.0556   , 3200      , 75.675    , 79.975    , 960       , 1021.25   , 45        , 175.664   , 190.898   , 44.9063   , 21        , 2.2168    , 15.6863   , -0        , -0        , -0        , -0        , -0        , -0        
   81.200, 5         , 24.4171   , 24.4171   , 24.4171   , 41.8056   , 3160      , 76.025    , 79.975    , 960       , 1026.17   , 44.25     , 176.086   , 190.875   , 45        , 21        , 2.19238   , 15.2941   , -0        , -0        , -0        , -0        , -0        , -0        
   81.300, 5         , 21.7743   , 23.7824   , 21.7743   , 41.3056   , 3200      , 75.85     , 79.975    , 960       , 1031.6    , 44.25     , 176.086   , 190.875   , 39.5625   , 21        , 2.16308   , 14.5098   , -0        , -0        , -0        , -0        , -0        , -0        
   81.400, 5         , 20.8283   , 21.8323   , 20.8283   , 35.0278   , 3200      , 75.9      , 79.975    , 960       , 1040.23   , 39        , 176.086   , 190.969   , 37.6172   , 21        , 2.02148   , 13.3333   , -0        , -0        , -0        , -0        , -0        , -0        
   81.500, 5         , 20.0958   , 20.5994   , 20.0958   , 32.9445   , 3160      , 75.7      , 79.975    , 960       , 1038.79   , 36.75     , 176.086   , 190.945   , 36.1172   , 21        , 1.96777   , 12.549    , -0        , -0        , -0        , -0        , -0        , -0        
   81.600, 5         , 19.7296   , 19.9799   , 19.7296   , 32.2778   , 3160      , 75.825    , 79.975    , 960       , 1033.48   , 35.25     , 176.086   , 190.875   , 35.3672   , 21        , 1.94336   , 12.1569   , -0        , -0        , -0        , -0        , -0        , -0        
   81.700, 5         , 19.3756   , 19.5007   , 19.3756   , 31.2222   , 3200      , 75.675    , 79.975    , 960       , 1028.48   , 34.5      , 176.086   , 190.922   , 34.6406   , 21        , 1.91406   , 12.1569   , -0        , -0        , -0        , -0        , -0        , -0        
   81.800, 5         , 18.9758   , 19.0399   , 18.9758   , 31.1111   , 3160      , 75.825    , 79.975    , 960       , 1025      , 33.75     , 176.086   , 190.922   , 33.8438   , 21        , 1.91894   , 12.1569   , -0        , -0        , -0        , -0        , -0        , -0        
   81.900, 5         , 18.0786   , 18.1091   , 18.0786   , 30.6389   , 3160      , 75.675    , 79.975    , 960       , 1020.39   , 33        , 176.086   , 190.969   , 32.0391   , 21        , 1.89453   , 11.7647   , -0        , -0        , -0        , -0        , -0        , -0        
